Date,price_return,position,strategy_return,strategy_equity,benchmark_equity
2015-11-18,0.001452151089320619,0.0,0.0,1.0,1.0315192506537303
2015-11-19,0.0006480767244720909,0.0,0.0,1.0,1.032187754270924
2015-11-20,-0.004962549725400445,0.0,-0.0,1.0,1.027065471214405
2015-11-23,8.944576030200935e-05,0.0,0.0,1.0,1.0271573378663577
2015-11-24,-6.50456439806879e-05,0.0,-0.0,1.0,1.0270905257558467
2015-11-25,-0.003335668218325538,0.0,-0.0,1.0,1.0236644925317397
2015-11-26,0.0014285380652332424,0.0,0.0,1.0,1.025126836225349
2015-11-27,-0.0003749398395377357,0.0,-0.0,1.0,1.0247424753338688
2015-11-30,0.001598244705511176,0.0,0.0,1.0,1.0263802645695834
2015-12-01,0.003093684342206915,0.0,0.0,1.0,1.0295555611232325
2015-12-02,-0.0023942713346102318,0.0,-0.0,1.0,1.0270905257558467
2015-12-03,0.002530179448894776,0.0,0.0,1.0,1.0296892490962686
2015-12-04,-0.004649976924712362,0.0,-0.0,1.0,1.0249012178483465
2015-12-07,0.00437822608506111,0.0,0.0,1.0,1.0293884670949411
2015-12-08,0.0007305490389402092,0.0,0.0,1.0,1.0301404858502734
2015-12-09,-0.0029850439606112777,0.0,-0.0,1.0,1.027065471214405
2015-12-10,-0.009860758835236183,0.0,-0.0,1.0,1.0169378262947615
2015-12-11,8.218682400396027e-05,0.0,0.0,1.0,1.0170214051849142
2015-12-14,-0.006712688759502816,0.0,-0.0,1.0,1.0101944570301558
2015-12-15,0.0016295285903349388,0.0,0.0,1.0,1.0118405977796843
2015-12-16,0.004831172942104889,0.0,0.0,1.0,1.0167289746974006
2015-12-17,0.006476222436833989,0.0,0.0,1.0,1.0233135376955151
2015-12-18,-0.00010615850137085658,0.0,-0.0,1.0,1.0232049042639209
2015-12-21,-0.009391538792528187,0.0,-0.0,1.0,1.0135954357128212
2015-12-22,-0.0007749527424119051,0.0,-0.0,1.0,1.0128099471502194
2015-12-23,-0.0014520939605316974,0.0,-0.0,1.0,1.0113392519427962
2015-12-24,-0.0007849394502297269,0.0,-0.0,1.0,1.0105454118663804
2015-12-25,-0.006325707240187328,0.0,-0.0,1.0,1.004152997437999
2015-12-28,0.000507652821847504,0.0,0.0,1.0,1.004662758540715
2015-12-29,0.0009897253098214431,0.0,0.0,1.0,1.0056570987006779
2015-12-30,0.0014873357437614754,0.0,0.0,1.0,1.007152848449543
2015-12-31,-0.0006554636710763839,0.0,-0.0,1.0,1.0064926963461631
2016-01-01,-0.001344914389260099,0.0,-0.0,1.0,1.0051390498361619
2016-01-04,0.00019116615732373,0.0,0.0,1.0,1.005331198405895
2016-01-05,-0.007015103869182582,0.0,-0.0,1.0,0.9982786956261479
2016-01-06,-0.00305528291829138,0.0,-0.0,1.0,0.9952286717797071
2016-01-07,-0.00413088592952493,0.0,-0.0,1.0,0.9911174956627925
2016-01-08,-0.00902115917138635,0.0,-0.0,1.0,0.9821764669768727
2016-01-11,-0.003913553521266766,0.0,-0.0,1.0,0.9783326668060299
2016-01-12,0.0048684633234523655,0.0,0.0,1.0,0.9830956435125104
2016-01-13,0.0015299643250423767,0.0,0.0,1.0,0.9845997447751892
2016-01-14,-0.0034371448103477364,0.0,-0.0,1.0,0.9812155328721655
2016-01-15,0.006625504430149087,0.0,0.0,1.0,0.9877165807321411
2016-01-18,-0.01026204948988918,0.0,-0.0,1.0,0.9775805842986838
2016-01-19,0.0033678504912544316,0.0,0.0,1.0,0.9808729295497549
2016-01-20,0.0015419456801473164,0.0,0.0,1.0,0.9823853823262476
2016-01-21,-0.003666054922034978,0.0,-0.0,1.0,0.9787839035600353
2016-01-22,0.0067444200438377955,0.0,0.0,1.0,0.9853852333377914
2016-01-25,0.005495022008490169,0.0,0.0,1.0,0.9907999468818237
2016-01-26,-0.002901205799786366,0.0,-0.0,1.0,0.9879254323295021
2016-01-27,0.0012856551013848971,0.0,0.0,1.0,0.9891955637013644
2016-01-28,0.0007349688904632057,0.0,0.0,1.0,0.9899225916672691
2016-01-29,0.003908239638988453,0.0,0.0,1.0,0.9937914463795533
2016-02-01,0.020263987442451503,0.0,0.0,1.0,1.0139296237694042
2016-02-02,-0.004120652835753136,0.0,-0.0,1.0,1.0097515717899648
2016-02-03,-0.008142945714116112,0.0,-0.0,1.0,1.0015292195561356
2016-02-04,-0.014484047693644864,0.0,-0.0,1.0,0.9870230225735056
2016-02-05,-0.01061636812538247,0.0,-0.0,1.0,0.9765444228176375
2016-02-08,0.0007187688097423095,0.0,0.0,1.0,0.9772463324900866
2016-02-09,-0.010961930005277676,0.0,-0.0,1.0,0.966533826595416
2016-02-10,-0.004123849107001698,0.0,-0.0,1.0,0.9625479869377236
2016-02-11,-0.016832937980165386,0.0,-0.0,1.0,0.9463454763706678
2016-02-12,-0.0066665247478369105,0.0,-0.0,1.0,0.9400366408324392
2016-02-15,0.010426913640479984,0.0,0.0,1.0,0.9498383217052859
2016-02-16,0.005735906024006754,0.0,0.0,1.0,0.9552865050565877
2016-02-17,-0.002116799637062905,0.0,-0.0,1.0,0.9532643549293929
2016-02-18,0.0017531289010528361,0.0,0.0,1.0,0.9549355502203631
2016-02-19,-0.00901294006211939,0.0,-0.0,1.0,0.94632877334304
2016-02-22,-0.006719660811603245,0.0,-0.0,1.0,0.9399697649699142
2016-02-23,0.004284883545062401,0.0,0.0,1.0,0.94399742594869
2016-02-24,-0.009657375888368791,0.0,-0.0,1.0,0.9348808879686509
2016-02-25,0.0019753367609236516,0.0,0.0,1.0,0.9367275925537403
2016-02-26,0.009072160907058091,0.0,0.0,1.0,0.9452257359994689
2016-02-29,0.0047915226968391345,0.0,0.0,1.0,0.9497548065671468
2016-03-01,-0.010821778262388282,0.0,-0.0,1.0,0.9394767706468397
2016-03-02,0.013341634758769594,0.0,0.0,1.0,0.9520109265851582
2016-03-03,-0.004072648871799811,0.0,-0.0,1.0,0.9481337203590601
2016-03-04,0.001797849089873349,0.0,0.0,1.0,0.9498383217052858
2016-03-07,0.0011700821413369589,0.0,0.0,1.0,0.9509497105626706
2016-03-08,-0.003084258942866014,0.0,-0.0,1.0,0.9480167354136518
2016-03-09,-0.006980924026089186,0.0,-0.0,1.0,0.9413987026082681
2016-03-10,0.0052635777619882695,0.0,0.0,1.0,0.9463538278844815
2016-03-11,-0.0034700868623148695,0.0,-0.0,1.0,0.9430698978992382
2016-03-14,0.008133964758227474,0.0,0.0,1.0,0.9507407952132958
2016-03-15,0.00045704752395714365,0.0,0.0,1.0,0.951175328939673
2016-03-16,-0.006369133466211596,0.0,-0.0,1.0,0.9451171663198885
2016-03-17,-0.0031210330674090736,0.0,-0.0,1.0,0.9421674243912281
2016-03-18,-0.012434373145548627,0.0,-0.0,1.0,0.9304521630707672
2016-03-21,0.0008531766682080555,0.0,0.0,1.0,0.9312460031471829
2016-03-22,0.006227289210292364,0.0,0.0,1.0,0.9370451413347092
2016-03-23,0.0010076687188564915,0.0,0.0,1.0,0.9379893724117886
2016-03-24,0.0013184854252952238,0.0,0.0,1.0,0.9392260977283954
2016-03-25,0.003825625438953262,0.0,0.0,1.0,0.942819224980794
2016-03-28,0.005494949101532809,0.0,0.0,1.0,0.94799996863401
2016-03-29,-0.0007580302994233401,0.0,-0.0,1.0,0.947281355933933
2016-03-30,-0.006033644873902011,0.0,-0.0,1.0,0.9415657966365593
2016-03-31,-0.002786679001350989,0.0,-0.0,1.0,0.9389419550026818
2016-04-01,0.0010145955645410876,0.0,0.0,1.0,0.9398946013455891
2016-04-04,-0.006739004376252633,0.0,-0.0,1.0,0.933560647513905
2016-04-05,-0.0042247732904404645,0.0,-0.0,1.0,0.9296165654252819
2016-04-06,-0.0078382170602177,0.0,-0.0,1.0,0.9223300290027044
2016-04-07,-0.006151596012155536,0.0,-0.0,1.0,0.9166562272744001
2016-04-08,-0.011595325148362479,0.0,-0.0,1.0,0.9060273002698822
2016-04-11,-0.0010698898038129512,0.0,-0.0,1.0,0.9050579508993473
2016-04-12,-0.0035176179208186165,0.0,-0.0,1.0,0.9018743028318843
2016-04-13,0.006578329310340969,0.0,0.0,1.0,0.9078071289924466
2016-04-14,0.007179664798223406,0.0,0.0,1.0,0.91432487988005
2016-04-15,-0.000950432083675401,0.0,-0.0,1.0,0.9134558761793093
