Date,price_return,position,strategy_return,strategy_equity,benchmark_equity
2016-02-22,0.001168061359324346,1.0,0.001168061359324346,0.9745445075052115,0.9194402637090219
2016-02-23,-0.00862394615890183,1.0,-0.00862394615890183,0.9661400881430331,0.9115110603784687
2016-02-24,-8.82068233815092e-05,1.0,-8.82068233815092e-05,0.9660548679949165,0.9114306588833556
2016-02-25,-0.001189491781177221,1.0,-0.001189491781177221,0.9649057536692702,0.910346519605501
2016-02-26,0.0010032290793346998,1.0,0.0010032290793346998,0.9658737751801686,0.9112598057062403
2016-02-29,-0.009165226332887633,0.0,-0.0002,0.9656806004251326,0.9029079033388794
2016-03-01,-0.0032013371060571894,0.0,-0.0,0.9656806004251326,0.9000173907645683
2016-03-02,-0.0011963651431659006,0.0,-0.0,0.9656806004251326,0.8989406413300145
2016-03-03,-0.0006413174376633801,0.0,-0.0,0.9656806004251326,0.8983641350213053
2016-03-04,0.0073577831603117705,0.0,0.0,0.9656806004251326,0.9049741035257931
2016-03-07,0.004111755701719844,0.0,0.0,0.9656806004251326,0.908695135955874
2016-03-08,0.0020048998059725154,0.0,0.0,0.9656806004251326,0.9105169786576401
2016-03-09,-0.0010893965260511118,0.0,-0.0,0.9656806004251326,0.9095250646241799
2016-03-10,-0.0013627161764127038,0.0,-0.0,0.9656806004251326,0.9082856401057637
2016-03-11,0.017237219645811264,0.0,0.0,0.9656806004251326,0.9239419591854031
2016-03-14,-0.000938131821971,0.0,-0.0,0.9656806004251326,0.9230751798318371
2016-03-15,-0.0059062695138417665,0.0,-0.0,0.9656806004251326,0.9176232490382122
2016-03-16,0.0006331996781279159,0.0,0.0,0.9656806004251326,0.918204287784146
2016-03-17,0.009895143372377513,0.0,0.0,0.9656806004251326,0.9272900508569019
2016-03-18,0.008828060656284942,0.0,0.0,0.9656806004251326,0.9354762236718361
2016-03-21,-0.003440202338077847,0.0,-0.0,0.9656806004251326,0.9322579961799441
2016-03-22,-0.003820199804535185,0.0,-0.0,0.9656806004251326,0.9286965843651611
2016-03-23,-0.0011559188669088005,0.0,-0.0,0.9656806004251326,0.9276230864616597
2016-03-24,-0.003734555617198043,0.0,-0.0,0.9656806004251326,0.9241588264534717
2016-03-25,-0.001172576174804485,0.0,-0.0,0.9656806004251326,0.9230751798318371
2016-03-28,-0.0007142132819546454,1.0,-0.0009142132819546454,0.964797762394098,0.9224159072781585
2016-03-29,0.0038312653772156757,1.0,0.0038312653772156757,0.9684941586571737,0.9259499274071062
2016-03-30,0.007972204599380639,1.0,0.007972204599380639,0.9762151922432937,0.9333317896771773
2016-03-31,0.0037744214930781617,1.0,0.0037744214930781617,0.9798998398467662,0.936854577244308
2016-04-01,0.003971520155554131,1.0,0.003971520155554131,0.9837915318111419,0.9405753140806569
2016-04-04,0.0009111707989557516,1.0,0.0009111707989557516,0.9846879339271881,0.9414323388410658
2016-04-05,-9.10550644512842e-05,1.0,-9.10550644512842e-05,0.9845982731039,0.9413466166587761
2016-04-06,-0.0006146253192974571,1.0,-0.0006146253192974571,0.9839931140759138,0.9407680411939425
2016-04-07,0.0020186604071505965,1.0,0.0020186604071505965,0.9859794620162077,0.9426671323910134
2016-04-08,-0.002718353037830301,1.0,-0.002718353037830301,0.9832992217503976,0.9401046303280155
2016-04-11,0.0025542954159876174,1.0,0.0025542954159876174,0.9858108584450589,0.9425059352758111
2016-04-12,0.0008672785705876596,1.0,0.0008672785705876596,0.9866658310772409,0.9433233504761275
2016-04-13,-0.0024477091243334526,1.0,-0.0024477091243334526,0.9842507601198451,0.9410143693039703
2016-04-14,-0.00930524911166175,1.0,-0.00930524911166175,0.9750920616085875,0.9322579961799436
2016-04-15,-0.0008001862697506468,1.0,-0.0008001862697506468,0.9743118063291455,0.9315120161315352
2016-04-18,0.002655602256659062,1.0,0.002655602256659062,0.9768991909607228,0.9339857415436792
2016-04-19,0.0008029258529465011,1.0,0.0008029258529465011,0.9776835685768677,0.9347356628418481
2016-04-20,0.004475637611547123,1.0,0.004475637611547123,0.9820593259285819,0.9389192009313174
